volume,page,table_id,lot_no,qty_or_unit,item,buyer,price
第1759年卷,1272,1361,262 × 265,4 dito,,,
第1759年卷,1273,1362,524,443 & 446,4桶.430磅,威斯特格伦(Westlgren),70
第1759年卷,1273,1362,525,447 & 450,4同上,迪托(Ditto),71
第1759年卷,1273,1362,526,451 & 454,4同上,卡尔&克鲁普(Kall & Klopp),72
第1759年卷,1273,1362,527,455 & 458,4同上,威斯特格伦(Westlgren),73
第1759年卷,1273,1362,528,459 & 462,4同上,迪托(Ditto),74
第1759年卷,1273,1362,529,463 & 466,4同上,迪托(Ditto),75
第1759年卷,1273,1362,530,467 & 470,4同上,约翰.马尔(Joh.Mäll),76
第1759年卷,1273,1362,531,471 & 474,4同上,奥.斯特伦(O.Ström),77
第1759年卷,1273,1363,532,475 & 478,4基洛(Kiloр),威斯特格伦(Westlgren),82
第1759年卷,1273,1363,533,479 & 482,4同上,迪托(Ditto),82
第1759年卷,1273,1363,534,483 & 486,4同上,迪托(Ditto),82
第1759年卷,1273,1363,535,487 & 490,4同上,迪托(Ditto),82
第1759年卷,1273,1363,536,491 & 494,4同上,迪托(Ditto),82
第1759年卷,1273,1363,537,495 & 498,4同上,迪托(Ditto),82
第1759年卷,1273,1363,538,499 & 502,4同上,迪托(Ditto),82
第1759年卷,1273,1363,539,503 & 506,4同上,巴蒂尔松(Battilsson),82
第1759年卷,1273,1363,540,507 & 510,4同上,乌尔夫里德松(Ulfridsson),82
第1759年卷,1273,1363,541,511 & 514,4同上,迪托(Ditto),82
第1759年卷,1273,1363,542,515 & 518,4同上,迪托(Ditto),82
第1759年卷,1273,1363,543,519 & 522,4同上,约翰.乌尔夫(Joh.Ulffull),82
第1759年卷,1273,1363,544,523 & 526,4同上,威斯特格伦(Westlgren),82
第1759年卷,1273,1363,545,527 & 530,4同上,迪托(Ditto),82
第1759年卷,1273,1364,546,531 & 534,4桶.429磅,斯科特&伦普夫(Scotts & Lompff),89
第1759年卷,1273,1364,547,535 & 538,4同上,莫.霍尔曼(M.Hollmann),89
第1759年卷,1273,1365,548,539 & 542,4基洛(Kiloр),彼.托拉斯(P.Torras),75
第1759年卷,1273,1365,549,543 & 546,4同上,莫.伦德瓦尔(M.Lundvalt),75
第1759年卷,1273,1365,550,547 & 550,4同上,威.安瓦尔德松(W.Anvaldson),75
第1759年卷,1273,1365,551,551 & 554,4同上,迪托(Ditto),75
第1759年卷,1273,1365,552,555 & 558,4同上,迪托(Ditto),75
第1759年卷,1273,1365,553,559 & 562,4同上,迪托(Ditto),75
第1759年卷,1273,1365,554,563 & 566,4同上,迪托(Ditto),75
第1759年卷,1273,1365,555,567 & 570,4同上,威.卢尔格伦(W.Lulgren),75
第1759年卷,1273,1365,556,571 & 574,4同上,迪托(Ditto),75
第1759年卷,1273,1365,557,575 & 578,4同上,迪托(Ditto),75
第1759年卷,1273,1365,558,579 & 582,4同上,迪托(Ditto),75
第1759年卷,1273,1365,559,583 & 586,4同上,迪托(Ditto),75
第1759年卷,1273,1365,560,587 & 590,4同上,奥.乌尔(O.Urll),75
第1759年卷,1273,1365,561,591 & 594,4同上,迪托(Ditto),75
第1759年卷,1273,1365,562,595 & 598,4同上,迪托(Ditto),75
第1759年卷,1273,1365,563,599 & 602,4同上,约.比格(A.Bygge),75
第1759年卷,1273,1365,564,603 & 606,4同上,斯科特&伦普夫(Scotts & Lompff),75
第1759年卷,1273,1365,565,,,,
第1759年卷,1274,1366,568,4 kit.228p.th.,,,
第1759年卷,1274,1366,569,4 ditto,,,
第1759年卷,1274,1366,570,4 ditto,,,
第1759年卷,1274,1366,571,3 ditto,,,
第1759年卷,1274,1366,572,4 ditto,,,
第1759年卷,1274,1366,573,4 ditto,,,
第1759年卷,1274,1366,574,4 ditto,,,
第1759年卷,1274,1366,575,4 ditto,,,
第1759年卷,1274,1366,576,4 ditto,,,
第1759年卷,1274,1366,577,4 ditto,,,
第1759年卷,1274,1366,578,4 ditto,,,
第1759年卷,1274,1366,579,4 ditto,,,
第1759年卷,1274,1366,580,4 ditto,,,
第1759年卷,1274,1366,581,4 ditto,,,
第1759年卷,1274,1366,582,4 ditto,,,
第1759年卷,1274,1366,583,4 ditto,,,
第1759年卷,1274,1366,584,3 ditto,,,
第1759年卷,1274,1366,585,4 ditto,,,
第1759年卷,1274,1366,586,4 ditto,,,
第1759年卷,1274,1366,587,3 ditto,,,
第1759年卷,1274,1366,588,4 ditto,,,
第1759年卷,1274,1366,589,4 ditto,,,
第1759年卷,1274,1366,590,4 ditto,,,
第1759年卷,1274,1366,591,4 kit.228p.th.,,,
第1759年卷,1274,1366,592,4 ditto,,,
第1759年卷,1274,1366,593,4 ditto,,,
第1759年卷,1274,1366,594,4 ditto,,,
第1759年卷,1274,1366,595,4 ditto,,,
第1759年卷,1274,1366,596,4 ditto,,,
第1759年卷,1274,1366,597,4 ditto,,,
第1759年卷,1274,1366,598,4 ditto,,,
第1759年卷,1274,1366,599,4 ditto,,,
第1759年卷,1274,1366,1000,4 ditto,,,
第1759年卷,1274,1366,1001,4 ditto,,,
第1759年卷,1274,1366,1002,4 ditto,,,
第1759年卷,1274,1366,1003,4 ditto,,,
第1759年卷,1274,1366,1004,4 ditto,,,
第1759年卷,1274,1366,1005,4 ditto,,,
第1759年卷,1274,1366,1006,4 ditto,,,
第1759年卷,1274,1366,1007,4 ditto,,,
第1759年卷,1275,1367,1144,,,,海地(Haiti de Wintrop)
第1759年卷,1275,1367,1145,,,,海地(Haiti)
第1759年卷,1275,1367,1146,,,,孟加拉(Bengal)
第1759年卷,1275,1367,1147,,,,里尔(Lille)
第1759年卷,1275,1367,1148,,,,威廉堡(Williamsburg)
第1759年卷,1275,1367,1149,,,,皇家港(Royal Hall)
第1759年卷,1275,1367,1150,,,,斯德哥尔摩(斯德哥尔摩)
第1759年卷,1275,1367,1151,,,,威廉堡(Williamsburg)
第1759年卷,1275,1367,1152,,,,威廉堡(Williamsburg)
第1759年卷,1275,1367,1153,,,,皇家港(Royal Hall)
第1759年卷,1275,1367,1154,,,,威廉堡(Williamsburg)
第1759年卷,1275,1367,1155,,,,迪尔(Dille)
第1759年卷,1275,1367,1156,,,,迪尔(Dille)
第1759年卷,1275,1367,1157,,,,迪尔(Dille)
第1759年卷,1275,1367,1158,,,,斯科特与詹姆斯(Scott & James)
第1759年卷,1275,1367,1159,,,,迪尔(Dille)
第1759年卷,1275,1367,1160,,,,威廉堡(Williamsburg)
第1759年卷,1275,1367,1165,,,,伯格斯特伦(Bergström)
第1759年卷,1275,1367,1166,,,,皇家港(Royal Hall)
第1759年卷,1275,1367,1167,,,,伯格斯特伦(Bergström)
第1759年卷,1275,1367,1169,,,,斯蒂尔(Stille)
第1759年卷,1275,1367,1170,,,,斯蒂尔(Stille)
第1759年卷,1275,1367,1171,,,,斯蒂尔(Stille)
第1759年卷,1275,1367,1172,,,,迪尔(Dille)
第1759年卷,1275,1367,1173,,,,威廉堡(Williamsburg)
第1759年卷,1275,1367,1174,,,,迪尔(Dille)
第1759年卷,1275,1367,1175,,,,克里斯蒂安斯坦(Christianstad)
第1759年卷,1275,1367,1176,,,,斯科特与詹姆斯(Scott's Company)
第1759年卷,1275,1367,1177,,,,皇家港(Royal Hall)
第1759年卷,1275,1367,1178,,,,威廉堡(Williamsburg)
第1759年卷,1275,1367,1179,,,,斯科特与詹姆斯(Scott's Company)
第1759年卷,1275,1367,1180,,,,迪尔(Dille)
第1759年卷,1275,1367,1181,,,,迪尔(Dille)
第1759年卷,1275,1367,1182,,,,迪尔(Dille)
第1759年卷,1275,1367,1183,,,,斯蒂尔(Stille)
第1759年卷,1275,1367,1184,,,,斯蒂
第1759年卷,1276,1368,1150,,,,
第1759年卷,1276,1368,1151,,,,
第1759年卷,1276,1368,1152,,,,
第1759年卷,1276,1368,1153,,,,
第1759年卷,1276,1368,1154,,,,
第1759年卷,1276,1368,1155,,,,
第1759年卷,1276,1368,1156,,,,
第1759年卷,1276,1368,1157,,,,
第1759年卷,1276,1368,1158,,,,
第1759年卷,1276,1368,1159,,,,
第1759年卷,1276,1368,1200,,,,
第1759年卷,1276,1368,1201,,,,
第1759年卷,1276,1368,1202,,,,
第1759年卷,1276,1368,1203,,,,
第1759年卷,1276,1368,1204,,,,
第1759年卷,1276,1368,1205,,,,
第1759年卷,1276,1368,1206,,,,
第1759年卷,1276,1368,1207,,,,
第1759年卷,1276,1368,1208,,,,
第1759年卷,1276,1368,1209,,,,
第1759年卷,1276,1368,1210,,,,
第1759年卷,1276,1368,1211,,,,
第1759年卷,1276,1368,1212,,,,
第1759年卷,1276,1368,1213,,,,
第1759年卷,1276,1368,1214,,,,
第1759年卷,1276,1368,—,,,,
第1759年卷,1276,1368,1215,,,,
第1759年卷,1276,1368,1216,,,,
第1759年卷,1276,1368,1217,,,,
第1759年卷,1276,1368,1218,,,,
第1759年卷,1276,1368,1219,,,,
第1759年卷,1276,1368,1220,,,,
第1759年卷,1276,1368,1221,,,,
第1759年卷,1276,1368,1222,,,,
第1759年卷,1276,1368,1223,,,,
第1759年卷,1276,1368,1224,,,,
第1759年卷,1276,1368,1225,,,,
第1759年卷,1276,1368,1226,,,,
第1759年卷,1276,1368,1227,,,,
第1759年卷,1276,1368,1228,,,,
第1759年卷,1276,1368,1229,,,,
第1759年卷,1276,1368,1230,,,,
第1759年卷,1276,1368,1231,,,,
第1759年卷,1276,1368,1232,,,,
第1759年卷,1276,1368,1233,,,,
第1759年卷,1276,1368,1234,,,,
第1759年卷,1277,1369,1120,,,,90
第1759年卷,1277,1369,1121,,,,90
第1759年卷,1277,1369,1122,,,,92
第1759年卷,1277,1369,1123,,,,92
第1759年卷,1277,1369,1124,,,,92
第1759年卷,1277,1369,1125,,,,90
第1759年卷,1277,1369,1126,,,,92
第1759年卷,1277,1369,1127,,,,99
第1759年卷,1277,1369,1128,,,,90
第1759年卷,1277,1369,1129,,,,92
第1759年卷,1277,1369,1130,,,,92
第1759年卷,1277,1369,1131,,,,92
第1759年卷,1277,1369,1132,,,,92
第1759年卷,1277,1369,1133,,,,92
第1759年卷,1277,1370,1134,223 & 226,4基洛,克拉默斯(Cramers),90
第1759年卷,1277,1370,1135,227 & 210,4迪奥,博格曼(Borgmann),90
第1759年卷,1277,1370,1136,231 & 234,4迪奥,维拉(Villo),90
第1759年卷,1277,1370,1137,235 & 238,4迪奥,斯坦伯格(Stainberg),90
第1759年卷,1277,1370,1138,239 & 242,4迪奥,斯皮格尔森(Spiegelson),91
第1759年卷,1277,1370,1139,243 & 246,4迪奥,克里斯蒂安森(Christiansen),91
第1759年卷,1277,1370,1140,247 & 250,4迪奥,维拉(Villo),91
第1759年卷,1277,1370,1141,251 & 254,4迪奥,阿普里尔(A.prill),90
第1759年卷,1277,1370,1142,255 & 258,4迪奥,克里斯蒂安森(Christiansen),90
第1759年卷,1277,1370,1143,259 & 262,4迪奥,克里斯蒂安森(Christiansen),90
第1759年卷,1277,1370,1144,263 & 266,4迪奥,克里奥尔(Cl.Orl),90
第1759年卷,1277,1370,1145,267 & 270,4迪奥,维拉(Villo),90
第1759年卷,1277,1370,1146,271 & 274,4迪奥,斯皮格尔森(Spiegelson),90
第1759年卷,1277,1370,1147,275 & 278,4迪奥,斯坦伯格(Stainberg),90
第1759年卷,1277,1370,1148,279 & 282,4迪奥,维拉(Villo),90
第1759年卷,1277,1370,1149,283 & 287,5迪奥,维拉(Villo),90
第1759年卷,1277,1371,1150,288 & 291,4基洛,阿普里尔(A.prill),109
第1759年卷,1277,1371,1151,292 & 295,4迪奥,维拉(Villo),109
第1759年卷,1277,1371,1152,296 & 299,4迪奥,克里奥尔(Cl.Orl.Orl),109
第1759年卷,1277,1371,1153,300 & 303,4迪奥,维拉(Villo),109
第1759年卷,1277,1371,1154,304 & 307,4迪奥,斯皮格尔森(Spiegelson),109
第1759年卷,1279,1374,1235,,,,65
第1759年卷,1279,1374,1236,,,,65
第1759年卷,1279,1374,1237,,,,65
第1759年卷,1279,1374,1238,,,,65
第1759年卷,1279,1374,1239,,,,65
第1759年卷,1279,1374,9船舰塔拉(Ship. Thara),,,,
第1759年卷,1279,1374,1240,,,,75
第1759年卷,1279,1374,1241,,,,75
第1759年卷,1279,1374,1242,,,,75
第1759年卷,1279,1374,1243,,,,75
第1759年卷,1279,1374,1244,,,,74
第1759年卷,1279,1374,1245,,,,70
第1759年卷,1279,1374,1246,,,,75
第1759年卷,1279,1374,1247,,,,76
第1759年卷,1279,1374,1248,,,,76
第1759年卷,1279,1374,1249,,,,76
第1759年卷,1279,1374,1250,,,,76
第1759年卷,1279,1374,1251,,,,76
第1759年卷,1279,1374,1252,,,,76
第1759年卷,1279,1374,1253,,,,76
第1759年卷,1279,1374,1254,,,,76
第1759年卷,1279,1374,1255,,,,76
第1759年卷,1279,1374,1256,,,,76
第1759年卷,1279,1374,1257,,,,76
第1759年卷,1279,1374,1258,,,,76
第1759年卷,1279,1374,1259,,,,76
第1759年卷,1279,1374,1260,,,,76
第1759年卷,1279,1374,1261,,,,76
第1759年卷,1279,1374,1262,,,,76
第1759年卷,1279,1374,1263,,,,76
第1759年卷,1279,1374,1264,,,,76
第1759年卷,1279,1374,1265,,,,79
第1759年卷,1279,1374,1266,,,,77
第1759年卷,1279,1374,1267,,,,77
第1759年卷,1279,1374,1268,,,,77
第1759年卷,1279,1374,1269,,,,77
第1759年卷,1279,1374,1270,,,,77
第1759年卷,1279,1374,1271,,,,77
第1759年卷,1279,1374,1272,,,,77
第1759年卷,1279,1374,1273,,,,
第1759年卷,1280,1376,1490,1 a 8,8吕达（Lådor）,V.萨尔格伦（V. Sahlgren）,89
第1759年卷,1280,1376,1491,9 a 16,8迪托,皮洛（Pillo）,89
第1759年卷,1280,1376,1492,17 a 24,8迪托,M.莫特曼（M. Motterman）,89
第1759年卷,1280,1376,1493,25 a 32,8迪托,J.B.阿伦（J. B.Arren）,93
第1759年卷,1280,1376,1494,33 a 37,5迪托,A.吉尔（A. Grill）,93
第1759年卷,1280,1376,1495,38 a 42,5迪托,C.拉贝希特（C. Rabeicht）,90
第1759年卷,1280,1377,1496,43 a 50,8吕达,M.莫特曼（M. Motterman）,90
第1759年卷,1280,1377,地段,编号,,泰佩克索号（Thé Pecskoe）,
第1759年卷,1280,1377,1497,51 a 58,8吕达（lad）a 11便士（p.th.）,W.萨尔格伦（W.Sahlgren）,86
第1759年卷,1280,1377,1498,59 a 66,3迪托,V.乌特林（V. Uthlien）,86
第1759年卷,1280,1377,1499,67 a 74,8迪托,皮洛（Pillo）,86
第1759年卷,1280,1377,1500,75 a 82,8迪托,C.阿特维德伦（C. Atvidgren）,86
第1759年卷,1280,1377,1501,83 a 87,5迪托,B.巴格（B. Bagge）,89
第1759年卷,1280,1377,1502,88 a 92,5迪托,L.吉尔（L. Grill）,89
第1759年卷,1280,1378,1503,1 a 4,4吕夫,B.巴格（B. Bagge）,89
第1759年卷,1280,1378,1504,5 a 8,4迪托,L.吉尔（L. Grill）,86
第1759年卷,1280,1378,1505,9 a 12,4迪托,皮洛（Pillo）,85
第1759年卷,1280,1378,1506,13 a 16,4迪托,A.乌门伯格（A. Ummenberg）,86
第1759年卷,1280,1378,1507,17 a 20,4迪托,J.汉伯特（J. Hambert）,86
第1759年卷,1280,1378,1508,21 a 24,5迪托,V.乌特林（V. Uthlien）,86
第1759年卷,1280,1378,1509,25 a 28,,,
第1759年卷,1291,1381,2001,,,,
第1759年卷,1291,1381,2004,,,,
第1759年卷,1291,1381,2005,,,,
第1759年卷,1291,1381,2006,,,,
第1759年卷,1291,1381,2007,,,,
第1759年卷,1291,1381,2008,,,,
第1759年卷,1291,1381,2009,,,,
第1759年卷,1291,1381,2010,,,,
第1759年卷,1291,1381,2011,,,,
第1759年卷,1291,1381,2012,,,,
第1759年卷,1291,1381,2013,,,,
第1759年卷,1291,1381,2014,,,,
第1759年卷,1291,1381,2015,,,,
第1759年卷,1291,1381,2016,,,,
第1759年卷,1291,1381,2017,,,,
第1759年卷,1291,1381,2018,,,,
第1759年卷,1291,1381,2019,,,,
第1759年卷,1291,1381,2020,,,,
第1759年卷,1291,1381,2021,,,,
第1759年卷,1291,1381,2022,,,,
第1759年卷,1291,1381,2023,,,,
第1759年卷,1291,1381,2024,,,,
第1759年卷,1293,1382,2659,,,,200里元(200 Rdr)
第1759年卷,1293,1382,2660,,,,200里元
第1759年卷,1293,1382,2661,,,,200里元
第1759年卷,1293,1382,2662,,,,200里元
第1759年卷,1293,1382,2663,,,,200里元
第1759年卷,1293,1382,2664,,,,200里元
第1759年卷,1293,1382,2665,,,,200里元
第1759年卷,1293,1382,2666,,,,200里元
第1759年卷,1293,1383,2667,,,,1基尔30里元(1 Kille 30 Runstr)
第1759年卷,1293,1383,2668,,,,1里元30里元(1 dito 30 dio)
第1759年卷,1293,1383,2669,,,,1里元25里元(1 dito 25 dio)
第1759年卷,1293,1383,2670,,,,1里元19里元(1 dito 19 dio)
第1759年卷,1293,1383,2671,,,,1里元29里元(1 dito 29 dio)
第1759年卷,1293,1383,2672,,,,1里元25里元(1 dito 25 dio)
第1759年卷,1293,1383,2673,,,,1里元23里元(1 dito 23 dio)
第1759年卷,1293,1383,2674,,,,1里元31里元(1 dito 31 dio)
第1759年卷,1293,1383,2675,,,,1里元26里元(1 dito 26 dio)
第1759年卷,1293,1384,2676,,,,50里元(50 Srycken)
第1759年卷,1293,1384,2677,,,,50里元(50 dio)
第1759年卷,1293,1384,2678,,,,50里元(50 dio)
第1759年卷,1293,1384,2679,,,,50里元(50 dio)
第1759年卷,1293,1384,2680,,,,50里元(50 dio)
第1759年卷,1293,1384,2681,,,,50里元(50 dio)
第1759年卷,1293,1384,2682,,,,50里元(50 dio)
第1759年卷,1293,1384,2683,,,,50里元(50 dio)
第1759年卷,1293,1384,2684,,,,50里元(50 dio)
第1759年卷,1293,1384,2685,,,,50里元(50 dio)
第1759年卷,1293,1384,2686,,,,50里元(50 dio)
第1759年卷,1293,1384,2687,,,,50里元(50 dio)
第1759年卷,1293,1384,2688,,,,50里元(50 dio)
第1759年卷,1293,1384,2689,,,,50里元(50 dio)
第1759年卷,1293,1384,2690,,,,50里元(50 dio)
第1759年卷,1293,1384,2691,,,,50里元(50 dio)
第1759年卷,1293,1384,2692,,,,50里元(50 dio)
第1759年卷,1293,1384,2693,,,,50里元(50 dio)
第1759年卷,1293,1384,2694,,,,50里元(50 dio)
第1759年卷,1293,1384,2695,,,,50里元(50 dio)
第1759年卷,1293,1384,2696,,,,50里元(50 dio)
第1759年卷,1293,1384,2697,,,,50里元(50 dio)
第1759年卷,1294,1385,26,,50斤尼克雷亚 (50 Bål Nikkerea),,
第1759年卷,1294,1385,27,,50锡那 (50 Sina),,
第1759年卷,1294,1385,28,,50锡那 (50 dito),,
第1759年卷,1294,1385,29,,50锡那 (50 dito),,
第1759年卷,1294,1385,30,,50锡那 (50 dito),,
第1759年卷,1294,1385,31,,50锡那 (50 dito),,
第1759年卷,1294,1385,32,,50锡那 (50 dito),,
第1759年卷,1294,1385,33,,50锡那 (50 dito),,
第1759年卷,1294,1385,34,,50锡那 (50 dito),,
第1759年卷,1294,1385,35,,50锡那 (50 dito),,
第1759年卷,1294,1385,36,,50锡那 (50 dito),,
第1759年卷,1294,1385,37,,50锡那 (50 dito),,
第1759年卷,1294,1385,38,,50锡那 (50 dito),,
第1759年卷,1294,1385,39,,50锡那 (50 dito),,
第1759年卷,1294,1385,40,,50锡那 (50 dito),,
第1759年卷,1294,1386,2197,,1,,5斯德哥尔摩汉堡约1680磅 (5 Styckan Hamhurge circa 1680 linga)
第1759年卷,1294,1386,2198,,2,,5锡那 (5 dito)
第1759年卷,1294,1386,2199,,3,,5锡那 (5 dito)
第1759年卷,1294,1386,2200,,4,,5锡那 (5 dito)
第1759年卷,1294,1386,2201,,5,,5锡那 (5 dito)
第1759年卷,1294,1386,2202,,6,,5锡那 (5 dito)
第1759年卷,1294,1386,2203,,7,,5锡那 (5 dito)
第1759年卷,1294,1386,2204,,8,,5锡那 (5 dito)
第1759年卷,1294,1386,2205,,9,,5锡那 (5 dito)
第1759年卷,1294,1386,2206,,10,,5锡那 (5 dito)
第1759年卷,1294,1386,2207,,11,,5锡那 (5 dito)
第1759年卷,1294,1387,2208,,1,,2斯德哥尔摩 (2 Styckan)
第1759年卷,1294,1387,2209,,2,,2锡那 (2 dito)
第1759年卷,1294,1387,2210,,3,,4锡那 (4 dito)
第1759年卷,1294,1387,2211,,1,,2圣赫里斯12磅 (2 St. Heris 12 All.)
第1759年卷,1294,1387,2212,,2,,2圣咖啡29磅 (2 St. Caffe 29 All.)
第1759年卷,1294,1388,2213,,1,,5斯德哥尔摩 (5 Styckan)
第1759年卷,1294,1388,2214,,2,,2锡那 (2 dito)
第1759年卷,1294,1388,2215,,3,,1锡那 (1 dito)
第1759年卷,1298,1390,155,,,,
第1759年卷,1298,1390,156,,,,
第1759年卷,1298,1390,157,,,,
第1759年卷,1298,1390,158,,,,
第1759年卷,1298,1390,159,,,,
第1759年卷,1298,1390,160,,,,
第1759年卷,1298,1390,161,,,,
第1759年卷,1298,1390,162,,,,
第1759年卷,1298,1390,163,,,,
第1759年卷,1298,1390,164,,,,
第1759年卷,1298,1390,165,,,,
第1759年卷,1298,1390,166,,,,
第1759年卷,1298,1390,167,,,,
第1759年卷,1298,1390,168,,,,
第1759年卷,1298,1390,169,,,,
第1759年卷,1298,1390,170,,,,
第1759年卷,1298,1390,171,,,,
第1759年卷,1298,1390,172,,,,
第1759年卷,1298,1390,173,,,,
第1759年卷,1298,1390,174,,,,
第1759年卷,1298,1390,175,,,,
第1759年卷,1298,1390,176,,,,
第1759年卷,1298,1390,177,,,,
第1759年卷,1298,1390,178,,,,
第1759年卷,1298,1390,179,,,,
第1759年卷,1298,1390,180,,,,
第1759年卷,1298,1390,181,,,,
第1759年卷,1298,1390,182,,,,
第1759年卷,1298,1390,183,,,,
第1759年卷,1298,1390,184,,,,
第1759年卷,1298,1390,185,,,,
第1759年卷,1298,1390,186,,,,
第1759年卷,1298,1390,187,,,,
第1759年卷,1298,1390,188,,,,
第1759年卷,1298,1390,189,,,,
第1759年卷,1298,1390,190,,,,
第1759年卷,1298,1390,191,,,,
第1759年卷,1298,1390,192,,,,
第1759年卷,1298,1390,193,,,,
第1759年卷,1298,1390,194,,,,
第1759年卷,1298,1390,195,,,,
第1759年卷,1298,1390,196,,,,
第1759年卷,1298,1390,197,,,,
第1759年卷,1298,1390,198,,,,
第1759年卷,1298,1390,199,,,,
第1759年卷,1300,1392,245,4磅(4 lib),300磅(300p.d.),,哥德堡(Göteborg)
第1759年卷,1300,1392,246,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,247,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,248,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,249,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,250,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,251,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,252,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,253,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,254,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,255,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,256,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,257,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,258,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,259,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,260,2磅,迪尔(Dille),,53
第1759年卷,1300,1392,261,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,262,4磅,马尔(Mäle),,53
第1759年卷,1300,1392,263,4磅,威廉·马特曼(Wm Matterman),,53
第1759年卷,1300,1392,264,4磅,布拉特坎普(Blatt's Campt),,53
第1759年卷,1300,1392,265,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,266,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,267,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,268,4磅(4 lib),1000磅(1000p.),,马尔(Mäle)
第1759年卷,1300,1392,269,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,270,4磅,贝克曼坎普(Beckman's Campt),,53
第1759年卷,1300,1392,271,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,272,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,273,4磅,哥德堡(Göteborg),,53
第1759年卷,1300,1392,274,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,275,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,276,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,277,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,278,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,279,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,280,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,281,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,282,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,283,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,284,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,285,4磅,艾尔·吉尔德(Et Gilde),,53
第1759年卷,1300,1392,286,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,287,4磅,迪尔(Dille),,53
第1759年卷,1300,1392,288,4磅,斯图尔坎普(Sturl's Campt),,53
第1759年卷,1300,1392,289,,,,
第1759年卷,1301,1393,清单,号,武夷茶,,伦
第1759年卷,1301,1393,251,1051 × 1054,4 dito,M. Woldgren,55
第1759年卷,1301,1393,252,1055 × 1058,4 dito,Ollo,55
第1759年卷,1301,1393,253,1059 × 1062,4 dito,Ollo,55
第1759年卷,1301,1393,254,1055 × 1058,4 dito,Ollo,55
第1759年卷,1301,1393,255,1067 × 1070,4 dito,Ollo,55
第1759年卷,1301,1393,256,1071 × 1074,4 dito,Skottsvenske,55
第1759年卷,1301,1393,257,1075 × 1078,4 dito,Ollo,55
第1759年卷,1301,1393,258,1079 × 1082,4 dito,J. Jannes,55
第1759年卷,1301,1393,259,1081 × 1084,4 dito,C. Afzedalen,56
第1759年卷,1301,1393,300,1055 × 1058,4 dito,C. Thann,56
第1759年卷,1301,1393,301,1089 × 1092,4 dito,C. Afzedalen,56
第1759年卷,1301,1393,302,1093 × 1096,4 dito,Ollo,56
第1759年卷,1301,1393,303,1097 × 1100,4 dito,Ollo,56
第1759年卷,1301,1393,304,1101 × 1104,4 dito,Ollo,56
第1759年卷,1301,1393,305,1105 × 1108,4 dito,J. Chambliss,56
第1759年卷,1301,1393,306,1109 × 1112,4 dito,N. Dahlgren,56
第1759年卷,1301,1393,307,1113 × 1116,4 dito,C. Ahlde,56
第1759年卷,1301,1393,308,1117 × 1120,4 dito,Ollo,56
第1759年卷,1301,1393,309,1121 × 1124,4 dito,N. Dahlgren,57
第1759年卷,1301,1393,310,1125 × 1128,4 dito,Ollo,56
第1759年卷,1301,1393,311,1129 × 1132,4 dito,Ollo,56
第1759年卷,1301,1393,312,1133 × 1136,4 dito,J. Gattman,57
第1759年卷,1301,1393,313,1137 × 1142,4 dito,Ollo,56
第1759年卷,1301,1394,清单,号,武夷茶,,伦
第1759年卷,1301,1394,314,1141 × 1144,4 dito 1.50 p.th.,C. Afzedalen,57
第1759年卷,1301,1394,315,1145 × 1148,4 dito,Ollo,57
第1759年卷,1301,1394,316,1149 × 1152,4 dito,Ollo,57
第1759年卷,1301,1394,317,1153 × 1156,4 dito,Ollo,57
第1759年卷,1301,1394,318,1157 × 1160,4 dito,D. Vappelila,57
第1759年卷,1301,1394,319,1161 × 1164,4 dito,C. Ahlde,57
第1759年卷,1301,1394,320,1165 × 1168,4 dito,C. Ollo,57
